id,county_id,calendar_year,base_estimate,population_estimate,population_change,births,deaths,natural_change,international_migration,domestic_migration,net_migration,residual,gq_base_estimate,gq_estimate
9904,10967,2020,788,794,6,1,0,,0,5,5,0,55,55
9905,10968,2020,1512,1514,2,5,2,,0,-1,-1,0,14,14
9906,10969,2020,136001,135719,-282,348,543,,-1,-79,-80,-7,3210,3210
9907,10970,2020,19555,19528,-27,53,71,,0,-7,-7,-2,242,242
9908,10971,2020,27172,27076,-96,80,88,,0,-88,-88,0,2588,2588
9909,10972,2020,7610,7647,37,10,14,,0,42,42,-1,25,25
9910,10974,2020,10015,9960,-55,29,10,,0,-74,-74,0,20,20
9911,10975,2020,8282,8248,-34,21,33,,0,-22,-22,0,126,126
9912,10977,2020,33646,33805,159,142,68,,0,83,83,2,529,529
9913,10978,2020,9469,9487,18,35,26,,0,9,9,0,177,177
9914,10979,2020,20269,20296,27,37,63,,2,54,56,-3,111,111
9915,10980,2020,1574,1568,-6,3,6,,0,-3,-3,0,3,3
9916,10981,2020,48003,48003,0,159,167,,0,9,9,-1,779,779
9917,10982,2020,21796,21760,-36,42,98,,0,22,22,-2,2394,2394
9918,10983,2020,268555,268248,-307,623,709,,11,-220,-209,-12,10719,10719
9919,10984,2020,49130,49427,297,85,152,,0,366,366,-2,1037,1037
9920,10985,2020,30346,30295,-51,63,149,,0,36,36,-1,632,632
9921,10986,2020,24716,24636,-80,63,76,,0,-67,-67,0,2222,2222
9922,10987,2020,11287,11228,-59,28,54,,0,-34,-34,1,1360,1360
9923,10989,2020,182155,181893,-262,465,633,,1,-82,-81,-13,2851,2851
9924,10990,2020,1459762,1463380,3618,3910,3437,,293,2808,3101,44,22292,22292
9925,10992,2020,1262,1267,5,8,5,,0,3,3,-1,12,12
9926,10993,2020,36712,36687,-25,121,122,,0,-23,-23,-1,1844,1844
9927,10994,2020,26582,26538,-44,80,80,,0,-44,-44,0,276,276
9928,10995,2020,4554,4553,-1,10,24,,0,14,14,-1,46,46
9929,10996,2020,537309,536629,-680,1480,1901,,21,-263,-242,-17,15046,15046
9930,10997,2020,23056,23026,-30,56,78,,0,-7,-7,-1,227,227
9931,10998,2020,11446,11457,11,28,41,,0,25,25,-1,451,451
9932,10999,2020,44337,44589,252,96,90,,0,245,245,1,2423,2423
9933,11000,2020,12758,12785,27,24,57,,0,61,61,-1,130,130
9934,11001,2020,24441,24399,-42,75,99,,0,-17,-17,-1,710,710
9935,11002,2020,138013,137954,-59,371,342,,1,-84,-83,-5,1343,1343
9936,11003,2020,39272,39277,5,110,153,,0,50,50,-2,576,576
9937,11004,2020,10842,10824,-18,33,26,,0,-24,-24,-1,104,104
9938,11005,2020,2418185,2422764,4579,6646,5593,,-38,3520,3482,44,32333,32333
9939,11006,2020,11361,11316,-45,37,35,,0,-47,-47,0,68,68
9940,11007,2020,5964,5953,-11,34,16,,1,-30,-29,0,3,3
9941,11008,2020,22301,22302,1,35,68,,0,38,38,-4,262,262
9942,11009,2020,1440,1443,3,3,6,,0,7,7,-1,9,9
9943,11010,2020,14704,14744,40,67,29,,0,-1,-1,3,102,102
9944,11011,2020,16526,16588,62,37,36,,0,64,64,-3,133,133
9945,11012,2020,13708,13750,42,33,51,,0,59,59,1,48,48
9946,11013,2020,498700,498597,-103,1338,1651,,-2,224,222,-12,6364,6364
9947,11014,2020,20617,20539,-78,66,86,,0,-58,-58,0,184,184
9948,11015,2020,375908,377370,1462,795,1669,,-2,2388,2386,-50,9187,9187
9949,11016,2020,74112,74513,401,164,117,,0,350,350,4,254,254
9950,11017,2020,20080,20171,91,60,78,,0,110,110,-1,165,165
9951,11018,2020,25386,25589,203,85,62,,0,179,179,1,141,141
9952,11019,2020,67686,67656,-30,126,267,,2,118,120,-9,798,798
9953,11020,2020,2959,2956,-3,10,15,,0,3,3,-1,38,38
9954,11021,2020,79843,79715,-128,186,260,,1,-52,-51,-3,5940,5940
9955,11022,2020,36785,36744,-41,72,104,,0,-8,-8,-1,4518,4518
9956,11023,2020,42915,43051,136,93,144,,0,191,191,-4,307,307
9957,11024,2020,16757,16740,-17,53,75,,1,5,6,-1,101,101
9958,11025,2020,5796,5764,-32,13,30,,0,-14,-14,-1,197,197
9959,11026,2020,7828,7827,-1,19,28,,0,8,8,0,49,49
9960,11027,2020,6741,6747,6,15,17,,0,9,9,-1,78,78
9961,11028,2020,21241,21218,-23,60,38,,0,-45,-45,0,3261,3261
9962,11029,2020,93584,93363,-221,244,304,,1,-157,-156,-5,1470,1470
9963,11030,2020,11395,11330,-65,37,35,,0,-68,-68,1,48,48
9964,11031,2020,422937,422705,-232,978,1079,,47,-172,-125,-6,7451,7451
9965,11033,2020,14518,14525,7,47,44,,0,4,4,0,218,218
9966,11034,2020,34534,34539,5,119,126,,0,15,15,-3,194,194
9967,11035,2020,16548,16626,78,50,30,,0,60,60,-2,111,111
9968,11037,2020,88090,88105,15,195,388,,0,220,220,-12,1520,1520
9969,11039,2020,45055,45026,-29,113,154,,0,14,14,-2,611,611
9970,11040,2020,2451,2442,-9,5,5,,0,-10,-10,1,0,0
9971,11041,2020,120784,120852,68,326,315,,0,59,59,-2,5405,5405
9972,11042,2020,44492,44431,-61,123,157,,0,-24,-24,-3,724,724
9973,11043,2020,20412,20465,53,57,60,,0,58,58,-2,448,448
9974,11045,2020,43092,43047,-45,134,139,,0,-41,-41,1,3149,3149
9975,11046,2020,5345,5322,-23,18,26,,0,-16,-16,1,27,27
9976,11047,2020,25945,25914,-31,64,62,,0,-34,-34,1,725,725
9977,11050,2020,93076,93086,10,253,246,,0,4,4,-1,3023,3023
9978,11051,2020,110730,110924,194,332,380,,2,244,246,-4,1073,1073
9979,11052,2020,7471,7430,-41,10,24,,0,-27,-27,0,2360,2360
9980,11053,2020,56145,56140,-5,145,233,,0,85,85,-2,1155,1155
9981,11054,2020,198253,199355,1102,483,426,,-1,1050,1049,-4,1207,1207
9982,11055,2020,26659,26675,16,75,113,,0,56,56,-2,186,186
9983,11056,2020,4555,4539,-16,14,27,,0,-4,-4,1,62,62
9984,11057,2020,13017,12989,-28,41,55,,-1,-13,-14,0,362,362
9985,11058,2020,12026,11971,-55,33,48,,0,-39,-39,-1,81,81
9986,11059,2020,7550,7544,-6,20,38,,0,13,13,-1,26,26
9987,11060,2020,9998,9941,-57,16,32,,0,-39,-39,-2,354,354
9988,11061,2020,38434,38354,-80,87,135,,0,-28,-28,-4,190,190
9989,11062,2020,725981,726025,44,1761,1664,,122,-160,-38,-15,16547,16547
9990,11063,2020,170954,170870,-84,466,373,,14,-198,-184,7,10311,10311
9991,11064,2020,63898,63966,68,149,195,,0,116,116,-2,657,657
9992,11065,2020,8030,8016,-14,20,40,,0,7,7,-1,46,46
9993,11066,2020,95184,95167,-17,180,172,,5,-29,-24,-1,5901,5901
9994,11068,2020,6662,6622,-40,11,30,,0,-20,-20,-1,145,145
9995,11069,2020,226739,226929,190,610,656,,1,235,236,0,1848,1848
9996,11070,2020,94970,95027,57,237,346,,-1,170,169,-3,2066,2066
9997,11071,2020,3935,3936,1,15,13,,0,0,0,-1,19,19
9998,11072,2020,19653,19653,0,60,57,,0,-2,-2,-1,169,169
9999,11073,2020,9671,9646,-25,31,26,,0,-29,-29,-1,882,882
10000,11074,2020,178909,178608,-301,514,565,,0,-244,-244,-6,4274,4274
10001,11076,2020,12329,12312,-17,25,43,,0,2,2,-1,118,118
10002,11077,2020,6168,6171,3,18,31,,0,16,16,0,134,134
10003,11078,2020,448229,448096,-133,1419,909,,7,-653,-646,3,19813,19813
10004,11079,2020,18690,18667,-23,44,61,,0,-5,-5,-1,472,472
10005,11080,2020,405262,406258,996,1112,938,,3,819,822,0,5144,5144
10006,11081,2020,863162,861908,-1254,2062,1754,,109,-1689,-1580,18,23654,23654
10007,11083,2020,9253,9216,-37,22,42,,0,-16,-16,-1,80,80
10008,11084,2020,9032,8988,-44,28,41,,0,-31,-31,0,491,491
10009,11085,2020,257400,256789,-611,713,815,,-7,-503,-510,1,4231,4231
10010,11087,2020,43773,43727,-46,114,185,,0,28,28,-3,2310,2310
10011,11088,2020,90352,90993,641,213,261,,0,692,692,-3,453,453
10012,11089,2020,14169,14125,-44,23,42,,0,-24,-24,-1,274,274
10013,11090,2020,50084,50129,45,147,112,,0,10,10,0,2058,2058
10014,11091,2020,101877,101607,-270,221,395,,1,-91,-90,-6,3854,3854
10015,11092,2020,52442,52476,34,135,93,,0,-8,-8,0,152,152
10016,11093,2020,11615,11661,46,30,21,,0,37,37,0,2656,2656
10017,11095,2020,53702,53750,48,187,80,,0,-62,-62,3,717,717
10018,11096,2020,18340,18313,-27,49,68,,0,-8,-8,0,179,179
10019,11097,2020,25237,25191,-46,68,122,,0,13,13,-5,342,342
10020,11098,2020,32113,32063,-50,101,114,,0,-37,-37,0,239,239
10021,11099,2020,17948,17966,18,34,75,,0,62,62,-3,1615,1615
10022,11100,2020,10357,10309,-48,33,37,,0,-44,-44,0,1725,1725
10023,11101,2020,81881,81870,-11,209,217,,-9,6,-3,0,6363,6363
10024,11102,2020,13972,13943,-29,34,60,,0,-1,-1,-2,184,184
10025,11103,2020,179927,180733,806,504,469,,1,763,764,7,2459,2459
10026,11104,2020,4499,4502,3,12,17,,0,8,8,0,155,155
10027,11105,2020,22965,22893,-72,74,112,,0,-33,-33,-1,257,257
10028,11107,2020,19123,19062,-61,46,88,,0,-19,-19,0,1721,1721
10029,11108,2020,9927,9886,-41,25,36,,0,-30,-30,0,713,713
10030,11109,2020,7498,7520,22,16,22,,0,29,29,-1,17,17
10031,11110,2020,111231,111576,345,354,254,,0,238,238,7,3734,3734
10032,11111,2020,17608,17560,-48,29,77,,0,4,4,-4,255,255
10033,11112,2020,27432,27497,65,105,102,,0,64,64,-2,230,230
10034,11113,2020,13124,13051,-73,44,53,,0,-65,-65,1,104,104
10035,11114,2020,2687,2678,-9,4,7,,0,-6,-6,0,50,50
10036,11115,2020,5600,5592,-8,9,17,,0,0,0,0,48,48
10037,11117,2020,6973,6964,-9,7,33,,0,18,18,-1,192,192
10038,11118,2020,1323807,1324013,206,4491,3091,,182,-1431,-1249,55,30222,30222
10039,11119,2020,17864,17928,64,44,59,,0,81,81,-2,1059,1059
10040,11120,2020,14028,13977,-51,31,56,,0,-24,-24,-2,89,89
10041,11121,2020,8072,8055,-17,16,8,,0,-25,-25,0,7,7
10042,11122,2020,760822,764679,3857,1639,2278,,94,4504,4598,-102,7712,7712
10043,11123,2020,7408,7378,-30,15,31,,0,-14,-14,0,1595,1595
10044,11124,2020,37102,37025,-77,90,109,,1,-58,-57,-1,934,934
10045,11125,2020,24988,24974,-14,63,93,,0,17,17,-1,1494,1494
10046,11126,2020,197214,197511,297,702,529,,25,92,117,7,6127,6127
10047,11127,2020,228954,228448,-506,731,645,,-1,-595,-596,4,8772,8772
10048,11128,2020,28283,28178,-105,91,139,,0,-56,-56,-1,498,498
10049,11129,2020,5816,5804,-12,7,28,,0,10,10,-1,75,75
10050,11130,2020,7225,7198,-27,14,25,,0,-15,-15,-1,29,29
10051,11131,2020,23502,23423,-79,36,87,,0,-25,-25,-3,359,359
10052,11132,2020,552878,552710,-168,1755,1346,,-12,-592,-604,27,6164,6164
10053,11133,2020,174241,174601,360,432,368,,5,283,288,8,5120,5120
10054,11134,2020,19716,19722,6,60,75,,0,21,21,0,122,122
10055,11135,2020,69426,69388,-38,191,222,,1,-8,-7,0,1973,1973
10056,11136,2020,16309,16250,-59,55,50,,0,-65,-65,1,506,506
10057,11137,2020,29367,29338,-29,97,115,,3,-14,-11,0,1105,1105
10058,11138,2020,131404,131602,198,320,390,,5,264,269,-1,8460,8460
10059,11140,2020,3763,3760,-3,11,17,,0,4,4,-1,44,44
10060,11141,2020,51541,51569,28,131,161,,2,57,59,-1,1821,1821
10061,11142,2020,40029,40049,20,143,96,,1,-27,-26,-1,540,540
10062,11143,2020,70973,71093,120,177,205,,1,150,151,-3,1895,1895
10063,11144,2020,22736,22694,-42,40,79,,0,-1,-1,-2,1152,1152
10064,11145,2020,23772,23726,-46,56,68,,0,-32,-32,-2,238,238
10065,11146,2020,6664,6648,-16,17,21,,0,-12,-12,0,1528,1528
10066,11148,2020,43235,43113,-122,103,129,,-2,-94,-96,0,503,503
10067,11149,2020,100180,100162,-18,252,437,,0,178,178,-11,2036,2036
10068,11150,2020,37936,37932,-4,105,121,,0,13,13,-1,1074,1074
10069,11151,2020,3837,3850,13,17,11,,0,7,7,0,485,485
10070,11152,2020,20252,20285,33,44,56,,0,47,47,-2,208,208
10071,11153,2020,5999,5976,-23,20,28,,0,-16,-16,1,82,82
10072,11154,2020,6774,6846,72,16,9,,0,66,66,-1,50,50
10073,11155,2020,9737,9724,-13,33,25,,0,-21,-21,0,39,39
10074,11156,2020,11973,11963,-10,30,53,,0,14,14,-1,74,74
10075,11157,2020,31055,30971,-84,50,22,,0,-113,-113,1,251,251
10076,11158,2020,46428,46373,-55,140,156,,1,-40,-39,0,578,578
10077,11159,2020,8160,8149,-11,12,33,,0,12,12,-2,462,462
10078,11160,2020,11089,11118,29,20,60,,0,71,71,-2,69,69
10079,11161,2020,724854,722655,-2199,2350,1351,,185,-3421,-3236,38,9852,9852
10080,11162,2020,4838,4839,1,16,21,,0,6,6,0,3,3
10081,11164,2020,21382,21326,-56,56,78,,0,-33,-33,-1,54,54
10082,11165,2020,227036,227153,117,616,492,,-5,-6,-11,4,11309,11309
10083,11166,2020,9822,9793,-29,28,36,,0,-19,-19,-2,81,81
10084,11167,2020,270861,270353,-508,590,465,,-5,-623,-628,-5,13456,13456
10085,11168,2020,6270,6247,-23,8,26,,0,-5,-5,0,650,650
10086,11170,2020,7808,7786,-22,9,20,,0,-10,-10,-1,965,965
10087,11171,2020,26062,26206,144,44,38,,0,138,138,0,35,35
10088,11172,2020,2889,2885,-4,7,8,,0,-2,-2,-1,13,13
10089,11173,2020,2125,2128,3,13,6,,0,-3,-3,-1,355,355
10090,11174,2020,11630,11731,101,36,13,,0,78,78,0,2,2
10091,11175,2020,12514,12488,-26,23,55,,0,6,6,0,173,173
10092,11176,2020,843843,842921,-922,2067,1753,,-42,-1196,-1238,2,10900,10900
10093,11177,2020,41662,41887,225,97,97,,0,223,223,2,155,155
10094,11178,2020,8366,8360,-6,22,29,,0,1,1,0,124,124
10095,11179,2020,136693,138084,1391,219,445,,-1,1634,1633,-16,563,563
10096,11180,2020,41135,41383,248,118,91,,0,221,221,0,373,373
10097,11181,2020,114188,113980,-208,282,435,,0,-49,-49,-6,5194,5194
10098,11182,2020,7836,7850,14,24,23,,0,14,14,-1,71,71
10099,11183,2020,2415,2405,-10,5,6,,0,-9,-9,0,35,35
10100,11184,2020,406978,407148,170,1001,1136,,5,323,328,-23,5160,5160
10101,11185,2020,6605,6560,-45,19,25,,0,-38,-38,-1,84,84
10102,11186,2020,609863,610536,673,1687,1324,,19,288,307,3,4817,4817
10103,11187,2020,28288,28157,-131,72,138,,0,-63,-63,-2,2383,2383
10104,11188,2020,17714,17673,-41,37,53,,0,-24,-24,-1,395,395
10105,11189,2020,11831,11792,-39,43,30,,-1,-52,-53,1,909,909
10106,11190,2020,3272,3255,-17,8,10,,0,-16,-16,1,21,21
10107,11191,2020,8990,8985,-5,20,35,,0,8,8,2,1502,1502
10108,11192,2020,7352,7327,-25,23,12,,0,-37,-37,1,75,75
10109,11193,2020,47669,47653,-16,134,125,,6,-29,-23,-2,268,268
10110,11194,2020,552352,551480,-872,1815,1307,,73,-1464,-1391,11,17063,17063
10111,11195,2020,5237,5250,13,20,14,,0,6,6,1,7,7
10112,11196,2020,34788,35032,244,91,50,,-1,201,200,3,179,179
10113,11197,2020,5049,5012,-37,12,24,,0,-25,-25,0,24,24
10114,11198,2020,116894,116840,-54,363,376,,-1,-37,-38,-3,3288,3288
10115,11199,2020,105740,105404,-336,191,194,,0,-337,-337,4,13418,13418
10116,11200,2020,5400,5391,-9,14,14,,0,-9,-9,0,84,84
10117,11201,2020,34180,34093,-87,87,152,,0,-20,-20,-2,269,269
10118,11202,2020,6441,6422,-19,11,19,,0,-11,-11,0,128,128
10119,11203,2020,2286,2292,6,7,7,,0,7,7,-1,29,29
10120,11204,2020,1185238,1186236,998,3851,2075,,54,-899,-845,67,14722,14722
10121,11206,2020,9013,9009,-4,34,35,,0,-2,-2,-1,75,75
10122,11207,2020,6406,6390,-16,20,27,,-3,-5,-8,-1,386,386
10123,11208,2020,937,928,-9,3,9,,0,-3,-3,0,22,22
10124,11209,2020,9546,9566,20,19,21,,0,22,22,0,42,42
10125,11210,2020,9429,9403,-26,18,25,,0,-19,-19,0,106,106
10126,11211,2020,4209,4196,-13,17,20,,0,-10,-10,0,46,46
10127,11212,2020,22190,22148,-42,53,70,,0,-25,-25,0,908,908
10128,11213,2020,12464,12450,-14,41,34,,0,-21,-21,0,29,29
10129,11214,2020,2347,2333,-14,10,10,,0,-13,-13,-1,66,66
10130,11215,2020,30319,30287,-32,80,139,,0,33,33,-6,796,796
10131,11216,2020,64,67,3,1,0,,0,2,2,0,0,0
10132,11217,2020,83494,83476,-18,206,207,,0,-13,-13,-4,1185,1185
10133,11218,2020,36130,36018,-112,100,183,,0,-27,-27,-2,2712,2712
10134,11219,2020,21390,21232,-158,65,83,,0,-141,-141,1,637,637
10135,11220,2020,21528,21495,-33,58,79,,0,-12,-12,0,3302,3302
10136,11221,2020,9725,9752,27,21,43,,0,50,50,-1,95,95
10137,11222,2020,13311,13251,-60,22,44,,0,-35,-35,-3,833,833
10138,11223,2020,4422,4443,21,6,11,,0,27,27,-1,14,14
10139,11224,2020,4207,4180,-27,6,17,,0,-16,-16,0,89,89
10140,11225,2020,32043,32038,-5,62,128,,0,63,63,-2,1194,1194
10141,11226,2020,107202,107190,-12,284,340,,0,47,47,-3,1298,1298
10142,11227,2020,36903,36842,-61,85,141,,0,0,0,-5,610,610
10143,11228,2020,14988,15000,12,48,39,,0,3,3,0,186,186
10144,11229,2020,3285,3288,3,9,15,,0,10,10,-1,25,25
10145,11230,2020,1429908,1429899,-9,3819,2610,,427,-1707,-1280,62,35935,35935
10146,11231,2020,19323,19264,-59,48,74,,0,-31,-31,-2,230,230
10147,11232,2020,18571,18581,10,55,65,,1,20,21,-1,320,320
10148,11233,2020,41990,42139,149,99,121,,0,172,172,-1,392,392
10149,11234,2020,14054,14015,-39,14,44,,0,-7,-7,-2,153,153
10150,11235,2020,35809,35826,17,169,102,,0,-50,-50,0,346,346
10151,11236,2020,36282,36244,-38,101,118,,0,-20,-20,-1,1776,1776
10152,11237,2020,168930,169131,201,417,525,,2,312,314,-5,1407,1407
10153,11239,2020,262223,262828,605,876,526,,-2,240,238,17,2679,2679
10154,11240,2020,10355,10351,-4,29,35,,0,3,3,-1,40,40
10155,11241,2020,27393,27355,-38,65,103,,0,4,4,-4,738,738
10156,11242,2020,36444,36430,-14,73,123,,0,38,38,-2,1327,1327
10157,11243,2020,390357,390600,243,1115,1026,,16,137,153,1,12152,12152
10158,11244,2020,43676,43629,-47,133,176,,-1,-1,-2,-2,505,505
10159,11246,2020,73321,73347,26,175,329,,-1,187,186,-6,1210,1210
10160,11247,2020,39607,39635,28,96,133,,0,69,69,-4,518,518
10161,11248,2020,2616,2620,4,8,5,,0,1,1,0,43,43
10162,11249,2020,1694,1693,-1,4,3,,0,-2,-2,0,33,33
10163,11250,2020,1066710,1069023,2313,2686,1939,,85,1409,1494,72,33377,33377
10164,11252,2020,20715,20729,14,66,80,,1,28,29,-1,215,215
10165,11253,2020,46445,46566,121,120,159,,0,166,166,-6,214,214
10166,11254,2020,20164,20129,-35,60,57,,0,-39,-39,1,3060,3060
10167,11255,2020,5339,5325,-14,15,30,,0,2,2,-1,887,887
10168,11256,2020,659399,663143,3744,3019,865,,-8,1511,1503,87,14161,14161
10169,11256,2020,3271616,3281684,10068,11621,5705,,40,3884,3924,228,47057,47057
10170,11257,2020,68755,68772,17,196,190,,0,9,9,2,444,444
10171,11258,2020,4072,4064,-8,15,20,,0,-4,-4,1,58,58
10172,11259,2020,13648,13615,-33,31,57,,0,-6,-6,-1,1531,1531
10173,11260,2020,58805,58877,72,143,168,,0,97,97,0,442,442
10174,11262,2020,13194,13157,-37,25,45,,0,-16,-16,-1,73,73
10175,11263,2020,717204,717243,39,2135,1867,,11,-241,-230,1,10714,10714
10176,11264,2020,87433,87863,430,211,242,,3,459,462,-1,1703,1703
10177,11265,2020,40953,41023,70,114,132,,2,87,89,-1,426,426
10178,11266,2020,29277,29259,-18,58,94,,0,20,20,-2,633,633
10179,11267,2020,38438,38390,-48,93,133,,0,-7,-7,-1,418,418
10180,11269,2020,15627,15552,-75,42,71,,0,-46,-46,0,187,187
10181,11270,2020,59807,59748,-59,127,170,,0,-11,-11,-5,2958,2958
10182,11272,2020,45292,45327,35,86,136,,-1,93,92,-7,384,384
10183,11273,2020,10565,10582,17,35,38,,0,20,20,0,174,174
10184,11274,2020,3898,3884,-14,20,15,,0,-19,-19,0,20,20
10185,11275,2020,131869,132291,422,381,186,,-1,219,218,9,165,165
10186,11276,2020,34375,34339,-36,86,54,,5,-75,-70,2,3359,3359
10187,11277,2020,18489,18522,33,44,86,,0,76,76,-1,214,214
10188,11279,2020,47973,47786,-187,115,78,,4,-233,-229,5,6435,6435
10189,11280,2020,36662,36599,-63,103,123,,-1,-41,-42,-1,1271,1271
10190,11281,2020,16755,16737,-18,48,70,,0,5,5,-1,2057,2057
10191,11282,2020,10976,10954,-22,31,65,,0,14,14,-2,81,81
10192,11283,2020,132248,132212,-36,299,342,,2,6,8,-1,6392,6392
10193,11284,2020,66674,66446,-228,172,265,,1,-134,-133,-2,4825,4825
10194,11285,2020,862111,861461,-650,2067,2094,,97,-722,-625,2,28423,28423
10195,11286,2020,12982,12979,-3,14,57,,0,43,43,-3,210,210
10196,11287,2020,50412,50477,65,177,157,,0,46,46,-1,2421,2421
10197,11288,2020,7974,7974,0,14,22,,0,8,8,0,1876,1876
10198,11289,2020,106153,106007,-146,276,339,,0,-80,-80,-3,9398,9398
10199,11290,2020,106717,106802,85,365,415,,4,135,139,-4,1830,1830
10200,11291,2020,5386,5360,-26,8,19,,0,-15,-15,0,38,38
10201,11292,2020,10582,10546,-36,47,19,,1,-65,-64,0,36,36
10202,11293,2020,372031,373368,1337,1162,754,,4,904,908,21,9916,9916
10203,11294,2020,72984,72706,-278,209,275,,3,-215,-212,0,3466,3466
10204,11295,2020,5640,5628,-12,13,14,,0,-10,-10,-1,116,116
10205,11296,2020,1959,1960,1,6,1,,0,-4,-4,0,251,251
10206,11297,2020,19779,19778,-1,50,72,,0,21,21,0,68,68
10207,11298,2020,66804,66861,57,172,142,,0,27,27,0,5171,5171
10208,11299,2020,136463,136351,-112,368,347,,-1,-126,-127,-6,5182,5182
10209,11300,2020,16113,16086,-27,53,63,,0,-15,-15,-2,717,717
10210,11301,2020,49753,49994,241,112,114,,0,242,242,1,282,282
10211,11302,2020,34191,34183,-8,75,90,,0,8,8,-1,554,554
10212,11303,2020,383956,385875,1919,785,1338,,6,2505,2511,-39,3885,3885
10213,11304,2020,28917,28893,-24,97,55,,0,-67,-67,1,292,292
10214,11306,2020,10330,10335,5,29,36,,0,13,13,-1,177,177
10215,11307,2020,6425,6377,-48,14,39,,0,-22,-22,-1,261,261
10216,11308,2020,105941,105829,-112,388,337,,2,-168,-166,3,2496,2496
10217,11309,2020,6376,6354,-22,15,27,,0,-10,-10,0,988,988
10218,11310,2020,5896,5861,-35,15,23,,0,-26,-26,-1,31,31
10219,11311,2020,24111,24039,-72,76,67,,2,-83,-81,0,275,275
10220,11312,2020,37113,37029,-84,122,112,,0,-92,-92,-2,2031,2031
10221,11313,2020,242337,243004,667,596,620,,8,680,688,3,5210,5210
10222,11314,2020,3465,3464,-1,10,11,,0,0,0,0,48,48
10223,11315,2020,103436,103393,-43,287,406,,1,81,82,-6,1975,1975
10224,11316,2020,85643,85388,-255,149,261,,0,-135,-135,-8,4129,4129
10225,11317,2020,5735,5733,-2,15,19,,0,2,2,0,79,79
10226,11318,2020,65726,66028,302,179,199,,2,324,326,-4,2335,2335
10227,11319,2020,226847,227304,457,511,501,,11,441,452,-5,5529,5529
10228,11320,2020,40446,40515,69,179,73,,0,-39,-39,2,291,291
10229,11321,2020,194515,195508,993,378,842,,0,1478,1478,-21,1588,1588
10230,11322,2020,111903,111669,-234,255,433,,-2,-51,-53,-3,8316,8316
10231,11323,2020,769,763,-6,3,3,,0,-5,-5,-1,0,0
10232,11324,2020,40531,40401,-130,95,129,,0,-95,-95,-1,3340,3340
10233,11325,2020,13830,13796,-34,32,45,,0,-21,-21,0,119,119
10234,11326,2020,41344,41348,4,130,122,,-1,-3,-4,0,1540,1540
10235,11327,2020,26725,26732,7,64,96,,0,43,43,-4,186,186
10236,11328,2020,43273,43258,-15,108,142,,0,22,22,-3,578,578
10237,11329,2020,7816,7814,-2,20,29,,0,8,8,-1,137,137
10238,11330,2020,15598,15643,45,42,54,,1,57,58,-1,23,23
10239,11331,2020,58240,58132,-108,157,201,,0,-62,-62,-2,559,559
10240,11332,2020,295528,296019,491,675,677,,4,482,486,7,10715,10715
10241,11333,2020,78624,78643,19,207,235,,1,50,51,-4,3787,3787
10242,11335,2020,13292,13267,-25,48,40,,-2,-30,-32,-1,79,79
10243,11336,2020,350682,351458,776,940,832,,-1,662,661,7,4699,4699
10244,11337,2020,24502,24518,16,70,98,,0,46,46,-2,859,859
10245,11338,2020,265859,265498,-361,685,847,,0,-194,-194,-5,3786,3786
10246,11339,2020,2848,2835,-13,7,14,,0,-5,-5,-1,50,50
10247,11340,2020,27249,27280,31,64,66,,0,36,36,-3,1182,1182
10248,11341,2020,23556,23508,-48,64,102,,0,-8,-8,-2,432,432
10249,11342,2020,4228,4198,-30,10,15,,0,-25,-25,0,23,23
10250,11343,2020,11310,11238,-72,33,64,,0,-40,-40,-1,1053,1053
10251,11345,2020,27402,27483,81,58,98,,0,123,123,-2,41,41
10252,11346,2020,341486,343128,1642,1010,684,,-5,1292,1287,29,5009,5009
10253,11347,2020,19018,18997,-21,44,74,,0,11,11,-2,143,143
10254,11348,2020,11253,11221,-32,38,35,,0,-33,-33,-2,141,141
10255,11351,2020,71029,70988,-41,118,202,,0,51,51,-8,1433,1433
10256,11352,2020,6368,6383,15,15,25,,0,26,26,-1,5,5
10257,11353,2020,495747,495522,-225,1273,1068,,1,-428,-427,-3,7005,7005
10258,11354,2020,129026,128758,-268,251,423,,0,-81,-81,-15,5846,5846
10259,11355,2020,5624,5601,-23,23,29,,0,-16,-16,-1,128,128
10260,11357,2020,218245,218797,552,505,579,,1,628,629,-3,1035,1035
10261,11358,2020,1472654,1466438,-6216,4494,2937,,242,-8113,-7871,98,45511,45511
10262,11359,2020,80240,80050,-190,249,247,,0,-191,-191,-1,1520,1520
10263,11360,2020,26831,26689,-142,79,154,,0,-66,-66,-1,616,616
10264,11361,2020,232603,232410,-193,518,748,,10,44,54,-17,2676,2676
10265,11362,2020,7495,7491,-4,17,24,,0,5,5,-2,150,150
10266,11363,2020,25516,25539,23,63,100,,0,60,60,0,290,290
10267,11364,2020,27201,27115,-86,42,78,,0,-48,-48,-2,1217,1217
10268,11365,2020,143257,143242,-15,383,443,,4,49,53,-8,3563,3563
10269,11366,2020,334728,334370,-358,1228,799,,-5,-800,-805,18,15702,15702
10270,11367,2020,46863,46737,-126,125,164,,0,-88,-88,1,2895,2895
10271,11369,2020,23365,23470,105,33,79,,2,153,155,-4,261,261
10272,11370,2020,28182,28220,38,78,83,,0,42,42,1,209,209
10273,11371,2020,35942,35756,-186,85,175,,0,-96,-96,0,638,638
10274,11372,2020,8447,8459,12,25,25,,0,13,13,-1,42,42
10275,11373,2020,94350,94137,-213,242,401,,2,-51,-49,-5,3826,3826
